ID,COUNTRY,GOODCOMPLETE,CONSENT,GENDER,AGE,ETHNICITY,ABROAD,ABROAD_YEAR,MARITAL,MARITAL_TEXT,EMPLOYMENT,EMPLOYMENT_TEXT,INCOME,LE1,LE2,LE3,LE4,LE5,LE6,LE7,LE8,LE9,LE10,LE11,LE12,LE13,LE14,LE15,LE16,LE17,LE18,LE19,LE20,LE21,LE22,LE23,LE24,LE25,LE26,LE27,LE28,LE29,ATTENTION1,ATTENTION2,DASS1,DASS2,DASS3,DASS4,DASS5,DASS6,DASS7,DASS8,DASS9,DASS10,DASS11,DASS12,DASS13,DASS14,DASS15,DASS16,DASS17,DASS18,DASS19,DASS20,DASS21,EX1,EX2,EX3,EX4,EX5,RELG_UP,AFF_UP,RELG_NOW,SPIRIT_NOW,AFF_NOW,AFFILIATION,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,RELBEH1,RELBEH2,RELBEH3,RELBEH4,RELBEH5,LOCUS1,LOCUS2,LOCUS3,LOCUS4,LOCUS5,LOCUS6,GOD1,GOD2,GOD3,GOD4,GOD5,GOD6,GOD7,GOD8,GOD9,GOD10,GOD11,GOD12,GOD13,GOD14,SWLS1,SWLS2,SWLS3,SWLS4,SWLS5,DAQ1,DAQ2,DAQ3,DAQ4,DAQ5,DAQ6,DAQ7,DAQ8,DAQ9,DAQ10,DAQ11,DAQ12,DAQ13,DAQ14,DAQ15,JONG1,JONG2,JONG3,JONG4,JONG5,JONG6,JONG7,JONG8,JONG9,JONG10,JONG11,JONG12,HONEST,COMMENTS,DROP1,DROP2,CHECK,SBS,EDAS,DAQ
R_eQl7SIcWlKjxBd3,Turkey,1,"1,2,3,4,5,6",1,27,türk,1,1,3,NA,1,NA,7,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,2,1,1,1,3,1,1,3,3,3,1,2,3,2,1,4,2,4,2,2,3,4,3,3,2,2,4,12,2,4,12,Muslim,2,2,0,0,0,2,0,0,3,1,2,-4,-3,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,-1,1,-2,-3,4,4,4,4,4,3,5,4,4,4,4,4,3,4,4,1,2,2,1,1,2,1,1,0,1,1,0,2,NA,0,NA,0,1,1.083333333,3.933333333
R_6A1ztJPcVBliEi9,Turkey,1,"1,2,3,4,5,6",1,33,türk,2,NA,3,NA,1,NA,8,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,21,NA,2,2,2,3,1,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,7,12,6,6,12,Muslim,4,4,4,4,4,4,7,5,6,5,8,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,0,-4,-4,0,-4,-4,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,3,3,2,2,2,0,3,3,2,2,2,dinle alakalı sorularınız yargılayıcı tarzda ve sanki ötekileştirmek amacıyla yapılmış gibi ölümle alakalı sorular ise resmen insanın beynini kurcalıyor ve rahatsız edici,0,NA,0,4,2.166666667,7
R_9NY8cLCpDMZ6Yrb,Turkey,1,"1,2,3,4,5,6",2,28,Türk,2,NA,1,NA,7,√ñƒürenci,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,NA,2,2,2,2,3,2,2,2,3,3,2,2,2,3,2,3,2,2,2,2,3,3,3,2,3,2,4,12,3,6,12,Muslim,1,1,1,1,1,0,3,2,1,0,1,-3,-3,-2,-3,-3,-3,2,1,1,1,1,2,1,0,0,-1,0,1,-2,-1,-1,-1,0,-1,-1,7,8,7,7,5,7,7,7,6,5,5,7,7,8,7,2,3,4,3,3,3,3,2,3,2,3,3,2,NA,0,NA,0,0.833333333,2.833333333,6.666666667
R_a2HutN61LFnmbqd,Turkey,1,"1,2,3,4,5,6",1,55,Türk,2,NA,3,NA,3,NA,6,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,21,NA,2,1,1,2,1,2,2,2,2,1,2,2,2,3,2,2,1,2,2,1,1,2,2,2,1,1,3,12,0,3,12,Muslim,4,2,4,3,2,1,1,0,1,0,0,-4,-4,-4,-4,-4,-4,4,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,-4,2,1,3,2,2,5,7,7,8,5,5,6,8,7,1,8,6,1,5,0,0,0,-1,-2,-3,-3,-4,2,-2,2,0,-4,2,Enteresan bir anketti.,0,NA,0,2.666666667,-1.25,5.266666667
R_77cLGnwLm0ROiGN,Turkey,1,"1,2,3,4,5,6",1,20,türk,2,NA,1,NA,2,NA,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,"1,3,5,9,17,19",21,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,1,5,3,2,5,2,6,12,6,8,12,Muslim,4,4,4,4,4,4,4,5,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,-4,-4,-4,4,-4,-4,2,1,2,1,1,5,8,6,0,0,5,6,8,0,0,8,8,5,3,0,1,2,2,4,1,2,1,-4,1,0,0,1,2,NA,1,0,1,4,0.916666667,4.133333333
R_1Gg8mllyDOtrkj3,Turkey,1,"1,2,3,4,5,6",1,20,Türk,1,2,1,NA,7,√ñƒürenci,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,2,2,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,3,2,2,2,2,4,12,6,8,12,Muslim,4,4,4,4,4,4,4,2,0,0,3,-4,-4,4,4,4,4,4,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,-4,3,1,3,1,0,5,8,8,6,5,8,7,6,0,3,0,8,6,6,8,3,3,4,3,3,3,3,-4,3,-4,-4,3,2,NA,0,NA,0,4,1.333333333,5.6
R_6idjsgwHD51ndC5,Turkey,1,"1,2,3,4,5,6",2,36,Türk,2,NA,3,NA,1,NA,7,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,21,NA,3,2,2,2,1,2,1,2,1,2,1,2,1,3,1,2,1,1,2,1,1,1,1,2,1,1,4,12,4,4,12,Muslim,1,1,0,0,0,1,4,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,2,0,0,0,0,0,-1,-2,0,0,8,8,0,0,0,8,0,0,0,8,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,Çok ilginç bir anketti. Kafamda bazı şeyleri düşünmeme sebep oldu.,0,NA,0,0.5,-4,2.133333333
R_6lmHh4ijdzOsrm5,Russia,1,"1,2,3,4,5,6",1,26,Татарка,2,NA,3,NA,1,NA,7,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,12,1,0,12,Muslim,-2,-1,-1,-2,-2,-1,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,3,3,3,3,3,8,8,8,6,8,8,8,8,5,0,8,8,5,8,8,4,4,4,4,4,4,4,4,4,4,4,4,2,Нет,0,NA,0,-1.5,4,6.933333333
R_4SMgQ8Wuy5pq9eZ,Russia,1,"1,2,3,4,5,6",2,27,русский,2,NA,2,NA,1,NA,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"3,11,12,15",21,4,2,1,2,2,2,1,3,3,2,2,2,3,2,2,2,3,2,3,3,1,2,2,1,2,1,0,12,0,0,12,Muslim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,0,1,0,0,3
R_6fiN1WltHcyVGYt,Russia,1,"1,2,3,4,5,6",2,30,кабардинка,2,NA,3,NA,1,NA,5,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,2,3,2,2,2,2,2,2,2,1,4,1,2,2,2,1,1,1,1,1,1,4,3,2,1,1,6,12,6,7,12,Muslim,4,4,1,2,2,2,1,0,2,0,0,-1,2,2,2,1,1,4,4,4,4,4,4,4,-4,-4,-4,-4,-2,-4,-4,2,1,2,1,3,1,4,7,6,6,3,1,2,4,5,1,4,5,0,3,-3,-4,-4,-4,-4,-2,-3,-4,-4,-4,-4,-4,2,"нет,все хорошо",0,NA,0,2.5,-3.666666667,3.466666667
R_bm9CAJDLIMvnXEh,Indonesia,1,"1,2,3,4,5,6",2,41,Indonesia,2,NA,3,NA,1,NA,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,"3,19",21,2,2,2,2,2,3,2,2,3,1,3,2,2,2,2,2,1,3,3,2,1,3,3,3,3,2,4,12,3,3,12,Muslim,4,4,4,4,4,4,6,6,6,4,4,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-2,1,0,-3,6,5,7,6,4,5,5,5,2,3,0,5,5,6,5,1,1,1,1,1,-2,1,1,1,1,1,1,2,Terima kasih,1,0,1,4,0.75,4.6
R_bpxRCmH1JWsAOah,Indonesia,1,"1,2,3,4,5,6",2,30,jawa,2,NA,3,NA,1,NA,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,"1,9,10,15,17",21,2,2,2,1,3,2,1,1,2,1,1,2,1,2,1,2,1,1,3,2,1,2,3,3,2,3,4,12,3,1,12,Muslim,4,4,4,4,4,4,6,5,6,1,5,2,3,4,3,4,3,4,4,4,4,4,3,4,-4,-1,0,-4,0,-4,-4,1,2,1,2,-1,3,0,2,3,1,7,6,1,5,4,4,1,2,0,0,-3,-4,-3,-4,-3,-3,-4,-4,-3,-4,-3,-4,2,Ini studi tentang apa?,1,0,1,4,-3.5,2.6
R_1YP9jowrexrpXjn,Indonesia,1,"1,2,3,4,5,6",2,19,jawa,2,NA,1,NA,7,mahasiswa,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,21,NA,3,3,2,1,4,2,2,2,3,2,3,3,3,2,2,4,3,2,3,2,2,3,2,2,1,3,4,12,4,4,12,Muslim,4,4,4,4,4,4,5,6,6,4,1,1,1,1,2,3,1,4,4,4,4,4,-4,4,-4,1,-1,-4,2,-4,-4,-1,-1,-2,-1,-1,5,7,3,5,5,1,6,0,5,1,0,6,4,5,3,1,1,1,1,1,1,1,1,0,2,1,0,2,NA,0,NA,0,4,0.916666667,3.733333333
R_80nodln3klmduxn,Indonesia,1,"1,2,3,4,5,6",2,27,betawi,2,NA,1,NA,1,NA,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"1,3,13",21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,12,7,7,12,Muslim,4,4,4,4,4,4,7,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,4,4,4,4,4,4,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,"menurut terlalu membandingkan agama ,tidak cocok menjadi survey",1,0,1,4,1,7
R_afy3IOvd1aW9Ns1,Indonesia,1,"1,2,3,4,5,6",2,23,Javanese,2,NA,1,NA,7,Student,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"3,5,10",21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,12,6,6,12,Muslim,4,4,-4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,4,4,4,4,-4,-4,-4,-4,-4,-4,-4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,NA,1,0,1,2.666666667,-4,0
R_2s4g3cvE98nw5j7,Indonesia,1,"1,2,3,4,5,6",2,50,melayu,2,NA,3,NA,1,NA,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,"6,13",21,2,2,1,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,6,12,6,6,12,Muslim,4,4,-4,4,4,4,8,6,6,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,4,4,4,4,4,4,0,1,2,2,-3,1,7,4,0,7,2,5,7,7,2,0,3,6,0,0,-2,-4,-4,1,1,-4,-4,-4,-4,-4,-4,-4,2,tidak ada,1,0,1,2.666666667,-3,3.4
R_6X2U8BayIovNviB,Indonesia,1,"1,2,3,4,5,6",2,19,Jawa,2,NA,3,NA,1,NA,7,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"1,3,9,14",21,2,2,1,1,2,1,1,2,1,1,1,1,3,3,1,2,2,1,3,1,1,2,3,3,2,1,6,"12,13",6,6,12,Muslim,4,4,4,4,4,4,7,7,7,3,5,0,2,2,0,2,2,4,4,4,4,4,-4,4,-4,-4,4,-4,-4,-4,-4,1,-1,1,-2,-3,0,6,2,7,6,0,0,6,7,0,6,2,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,"Dont worry, I dont answer that question with random click, its all my though !",1,0,1,4,-4,2.8
R_1UlPQzvbLhzzTdH,Indonesia,1,"1,2,3,4,5,6",2,30,javanese,1,3,3,NA,1,NA,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,"1,12,14,15,16",21,2,3,4,1,2,2,2,3,1,1,1,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,8,12,8,8,12,Muslim,4,4,4,4,4,4,8,8,8,7,7,4,4,3,2,3,3,4,4,4,4,4,3,3,-4,-3,1,-4,3,-4,0,2,1,1,2,0,0,0,0,6,6,7,8,0,4,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,"as mankind no matter what death we will come just matter of time, on think we can do is what we do with our life",1,0,1,4,-4,2.066666667
R_eRO0x8IWLObr5gp,Indonesia,1,"1,2,3,4,5,6",2,33,Asian,1,4,3,NA,1,NA,4,1,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,2,3,3,1,3,2,1,1,3,3,3,3,3,3,2,3,3,4,1,3,3,3,2,3,2,1,6,12,2,2,12,Muslim,0,0,2,0,0,2,5,0,0,3,0,-3,-3,0,-3,0,0,4,4,4,4,4,-4,4,-4,-3,-3,-4,-3,-4,-4,-2,-2,-2,-2,-3,5,0,6,6,8,3,6,5,5,6,0,1,0,0,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,2,NA,0,NA,0,0.666666667,-2.083333333,3.733333333
R_eFnkqTu1oKP2Nw1,Indonesia,1,"1,2,3,4,5,6",1,31,Asian,1,2,3,NA,1,NA,8,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,21,NA,2,3,3,1,3,1,1,3,3,3,2,3,3,2,1,2,3,3,2,1,2,2,2,2,3,2,7,12,7,6,12,Muslim,4,4,4,4,4,4,8,5,6,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,0,-4,-4,0,-4,-4,1,0,2,2,2,5,6,4,4,2,6,4,2,5,5,3,8,6,3,0,2,1,1,0,0,2,1,1,1,0,0,1,2,NA,0,NA,0,4,0.833333333,4.2
R_6lH7R7LHU93zO4J,Indonesia,1,"1,2,3,4,5,6",2,24,jawa,2,NA,1,NA,7,wirausaha,4,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,"3,9,19",21,2,3,2,1,3,2,1,2,3,2,2,3,2,2,2,2,2,3,3,2,1,2,3,2,2,3,5,12,4,5,12,Muslim,4,4,0,4,3,2,5,7,6,4,4,2,2,2,2,2,2,4,4,0,4,4,3,4,1,4,4,3,2,4,0,0,0,-1,0,-2,4,7,5,5,6,5,6,5,6,4,6,2,2,0,4,2,1,1,0,2,2,-2,-4,2,0,0,0,2,NA,1,0,1,2.833333333,0.333333333,4.466666667
R_1X1Dxm5OT1eQuRT,Indonesia,1,"1,2,3,4,5,6",2,47,jawa,2,NA,5,NA,7,wiraswasta,5,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,"1,3,9,17,19",21,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,4,12,5,5,12,Muslim,4,4,4,4,4,4,8,8,8,7,7,-3,4,4,4,4,4,4,4,4,4,4,4,4,-4,-4,-4,-4,4,4,-4,0,0,2,2,-1,0,2,4,0,4,4,2,4,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,bagus bisa untuk introspeksi diri,1,0,1,4,-1,1.6
R_2adWy0RQaWyKRM1,Indonesia,1,"1,2,3,4,5,6",2,27,Asian,2,NA,2,NA,1,NA,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,"2,15,18,20",21,2,4,3,1,3,4,4,3,4,2,4,3,2,1,3,3,3,3,3,3,3,3,4,2,4,4,7,12,4,4,12,Muslim,4,4,4,4,4,4,6,7,4,5,6,4,4,4,4,4,3,4,4,4,4,4,4,4,-4,0,4,0,0,-4,4,0,1,0,2,-1,7,8,4,7,8,7,7,8,0,4,0,7,8,7,0,2,0,4,0,3,0,-4,2,-4,0,4,-4,2,NA,1,0,1,4,0.25,5.466666667
R_bKuT6yS9GBWHom9,Indonesia,1,"1,2,3,4,5,6",2,35,Indonesia,1,35,3,NA,1,NA,6,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,21,NA,3,2,3,1,2,3,2,1,2,4,3,3,1,3,1,2,1,2,2,1,1,4,3,2,2,2,5,12,6,6,12,Muslim,4,4,0,4,4,4,8,7,7,8,7,0,4,4,4,4,0,4,4,4,4,4,4,4,-4,0,0,0,-4,-4,-4,3,2,2,3,0,6,8,5,5,7,7,6,0,7,0,0,5,6,5,7,3,4,4,0,3,4,0,4,3,-4,-4,-4,2,'- Ada beberapa Bagian dari studi ini yang jawabannya saya tidak sepenuhnya meyakini / - Pertanyaan agak sulit dicerna / - kadang-kadang pertanyaannya menyudutkan saya dan menjadi ragu untuk menjawabnya.,0,NA,0,3.333333333,1.083333333,4.933333333
R_54NBsoZj0y7JcsB,Indonesia,1,"1,2,3,4,5,6",2,45,Asian,1,NA,3,NA,2,NA,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"3,9",21,1,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,3,3,2,2,2,5,14,5,5,12,Muslim,4,4,4,4,4,4,8,5,5,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,4,-4,4,4,-4,1,3,3,1,3,3,6,6,3,6,5,6,3,3,3,3,6,6,6,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,NA,1,0,1,4,-3,4.533333333
R_8qUajgrom5HXhL7,Indonesia,1,"1,2,3,4,5,6",2,21,jawa,2,NA,1,NA,1,NA,10,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,4,4,3,1,3,3,4,1,1,1,2,4,2,1,1,2,1,1,2,3,1,4,4,5,5,4,7,12,7,7,12,Muslim,4,4,4,4,4,4,7,7,7,7,7,0,0,4,4,4,4,4,NA,4,4,4,-4,4,-4,0,-4,-4,4,-4,-4,3,3,3,2,-3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,4,4,1,0,4,4,4,4,4,4,4,0,2,NA,0,NA,0,4,3.083333333,7.933333333
R_8cDeIzgvmLp8jf7,Indonesia,1,"1,2,3,4,5,6",2,24,Sundanese,2,NA,3,NA,1,NA,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"18,20",21,1,2,2,1,3,1,1,3,3,1,2,2,2,2,2,1,2,1,1,3,1,5,2,1,3,1,5,12,5,5,12,Muslim,4,4,4,4,1,4,8,6,5,3,1,0,4,4,2,4,-4,4,4,4,4,-4,-4,4,-4,-4,-4,-4,4,-4,-4,1,0,-1,2,0,0,5,5,0,0,0,0,8,4,0,5,4,0,0,5,-4,-4,3,-4,1,-4,-4,-4,-4,-4,-4,-4,2,"just comment about last question (about death). I know every person will death, but i just scared i cant do right think before i death.",1,0,1,3.5,-3,2.4
R_07bESvtcaISMOEd,Indonesia,1,"1,2,3,4,5,6",2,21,javanese,2,NA,1,NA,2,NA,7,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,"2,4,12,19",21,1,3,2,3,4,3,2,4,4,2,3,3,4,3,3,4,2,3,2,1,2,5,3,2,2,4,3,12,3,5,12,Muslim,4,1,2,2,0,-2,3,2,4,0,1,-2,-1,2,1,-1,-1,-1,0,2,0,0,0,1,-2,-3,-1,2,3,-2,-2,-2,-1,-1,-2,-3,0,2,7,1,0,0,0,4,4,5,0,5,0,0,7,-2,-1,-4,-4,-4,-4,-3,-4,2,-3,0,-2,2,kolerasi antara agama dengan pandangan manusia terkadang sangat dipengaruhi oleh intelektualitasnya yang mendorong manusia menjadi scientology sehingga diperlukan pertanyaan mengenai pemahaman konsep kehidupan dalam segi keilmuan,1,0,1,1.166666667,-2.416666667,2.333333333
R_6fh4gdqecTwDJUV,Indonesia,1,"1,2,3,4,5,6",2,26,Asia,2,NA,1,NA,1,NA,9,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,"1,9,11,14,19",21,3,3,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,3,3,3,7,12,6,6,12,Muslim,4,4,4,4,4,4,7,6,6,5,5,2,4,-4,4,4,4,4,4,2,4,4,3,3,-2,3,-4,-3,-1,3,-4,3,2,2,2,-3,8,7,8,8,7,5,6,4,6,5,0,8,8,8,5,4,4,4,4,4,4,4,4,4,4,4,4,2,Study tentang opsi kematian tersebut memang benar setiap orang pasti takut akan kematian,1,0,1,4,4,6.2
R_6zAqrRjk4aPF177,Indonesia,1,"1,2,3,4,5,6",1,25,Sunda,2,NA,3,NA,1,NA,6,1,2,2,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2,2,1,2,1,1,21,NA,4,4,2,3,2,2,2,2,4,3,4,3,3,2,2,2,4,3,4,2,3,3,2,3,4,2,4,12,4,4,12,Muslim,2,2,1,1,2,1,5,6,6,5,6,1,0,0,1,0,1,3,2,1,1,3,1,1,2,2,2,1,3,3,2,1,1,0,0,1,7,5,7,7,5,7,6,6,7,5,5,7,5,6,6,3,2,2,1,2,3,2,1,3,1,3,1,2,studi menarik banget.,0,NA,0,1.5,2,6.066666667
R_byoVwAg4Wp6mGb3,Indonesia,1,"1,2,3,4,5,6",2,28,"Asian, Java",2,NA,1,NA,1,NA,8,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"1,3,5,7,9,10,13,14,15,16,19,20",21,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,3,1,1,2,2,6,12,6,6,12,Muslim,4,4,-1,4,4,4,7,6,6,4,6,3,4,3,4,4,2,4,4,4,4,0,4,4,-4,-4,-4,-4,-4,-4,-4,2,2,1,2,0,3,4,4,5,6,4,5,3,5,4,4,3,3,3,3,-2,-3,-3,-3,-2,-3,-3,-3,-2,-2,-3,-2,2,I have never seen survey about spiritual before this. And there is little question that sometimes less I understand then I just answered neutral. But almost all of the instructions and questions I understand well. /  / Thank you.,1,0,1,3.166666667,-2.583333333,3.933333333
R_8An6tV98B4qsu5T,Indonesia,1,"1,2,3,4,5,6",2,27,Asian,2,NA,1,NA,1,NA,7,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"1,4,6,9,12,14,16",21,2,1,2,1,3,2,1,3,1,1,2,3,2,2,2,1,1,3,1,1,1,3,2,2,4,3,7,12,7,7,12,Muslim,4,4,4,4,4,4,7,7,6,5,3,4,4,4,4,4,4,4,4,4,3,4,4,4,2,2,4,4,4,1,3,0,1,1,0,-1,0,5,5,2,0,2,0,2,5,0,2,0,2,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,NA,1,0,1,4,-4,1.666666667
R_4ShVzSgHGJ53vGB,Indonesia,1,"1,2,3,4,5,6",1,18,Jawa,2,NA,1,NA,5,NA,4,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"2,4,8,13,18",21,3,1,3,2,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,8,12,3,2,12,Muslim,4,4,4,4,4,2,3,3,4,1,3,1,1,1,0,1,1,3,3,3,3,3,0,2,-1,2,3,2,2,0,1,-2,-1,-1,-1,-3,2,3,1,0,3,1,1,2,0,0,1,0,1,0,3,1,0,0,0,1,0,-1,0,0,0,0,-1,2,NA,1,0,1,3.666666667,0,1.2
R_a2vSyyeahHVkF81,Indonesia,1,"1,2,3,4,5,6",2,31,Jawa,2,NA,3,NA,1,NA,8,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,21,NA,2,2,3,1,2,2,2,3,2,2,2,2,1,1,2,1,1,2,1,1,1,3,2,3,1,2,7,12,6,6,12,Muslim,4,4,4,4,4,4,7,7,7,5,6,2,2,2,-3,0,0,4,4,4,4,4,0,4,-4,-3,4,0,-2,0,-4,0,1,-2,1,-2,0,6,5,6,4,1,2,2,4,2,2,5,1,1,1,-3,-3,-3,0,-3,0,0,-3,-3,-3,-3,-3,2,NA,0,NA,0,4,-2.25,2.8
